fecha,producto_id,demanda,categoria_abc,variabilidad,prediccion_media_movil,prediccion_regresion_lineal,prediccion_xgboost,metodo_usado,prediccion_final,error_final
2022-06-01,702151,5,C,Media,6.0,3.3483241672177284,1.937751,Media móvil,6.0,1.0
2022-04-01,702153,0,C,Alta,0.6666666666666666,0.0,0.34794858,Regresión Lineal,0.0,0.0
2022-05-01,702153,0,C,Alta,0.6666666666666666,0.0,0.14193822,Regresión Lineal,0.0,0.0
2022-06-01,702153,2,C,Alta,0.6666666666666666,0.5527705421012299,0.18029915,Regresión Lineal,0.5527705421012299,-1.44722945789877
2022-04-01,702154,0,C,Alta,0.3333333333333333,0.0,1.2739086,XGBoost,1.2739086151123047,1.2739086151123047
2022-05-01,702154,2,C,Alta,0.3333333333333333,0.0,0.88728344,XGBoost,0.887283444404602,-1.112716555595398
2022-06-01,702154,16,C,Alta,1.0,0.0,1.6860344,XGBoost,1.6860344409942627,-14.313965559005737
2022-04-01,702197,1,C,Media,1.3333333333333333,0.4301957025189602,0.984354,Regresión Lineal,0.4301957025189602,-0.5698042974810398
2022-05-01,702197,0,C,Media,1.0,0.0,1.1534655,Regresión Lineal,0.0,0.0
2022-06-01,702197,0,C,Media,1.0,0.365624970589697,0.97961247,Regresión Lineal,0.365624970589697,0.365624970589697
2022-04-01,702204,2,C,Media,1.0,0.365624970589697,0.8115045,Media móvil,1.0,-1.0
2022-05-01,702204,2,C,Media,1.0,0.0,1.316674,Media móvil,1.0,-1.0
2022-06-01,702204,0,C,Media,1.3333333333333333,0.0,1.6028659,Media móvil,1.3333333333333333,1.3333333333333333
2022-04-01,702207,0,C,Alta,0.0,0.0,0.27045876,Media móvil,0.0,0.0
2022-05-01,702207,0,C,Alta,0.0,0.0,0.22854006,Media móvil,0.0,0.0
2022-06-01,702207,0,C,Alta,0.0,0.0,0.13737889,Media móvil,0.0,0.0
2022-04-01,702208,0,C,Alta,0.6666666666666666,0.5527705421012299,0.68424857,XGBoost,0.6842485666275024,0.6842485666275024
2022-05-01,702208,3,C,Alta,0.0,0.0,0.7431915,XGBoost,0.7431914806365967,-2.2568085193634033
2022-06-01,702208,2,C,Alta,1.0,0.0,0.8540144,XGBoost,0.8540143966674805,-1.1459856033325195
2022-04-01,702209,367,B,Baja,437.6666666666667,428.30200976771516,441.42474,Media móvil,437.6666666666667,70.66666666666669
2022-05-01,702209,428,B,Baja,413.6666666666667,417.8623681503494,414.41788,Media móvil,413.6666666666667,-14.333333333333314
2022-06-01,702209,383,B,Baja,416.3333333333333,449.63607597773876,417.6569,Media móvil,416.3333333333333,33.333333333333314
2022-04-01,702210,885,A,Baja,680.6666666666666,692.7685732807438,653.3074,Regresión Lineal,692.7685732807438,-192.2314267192562
2022-05-01,702210,605,A,Baja,737.3333333333334,658.4133769570246,696.40924,Regresión Lineal,658.4133769570246,53.41337695702464
2022-06-01,702210,719,A,Baja,727.0,719.5498021246334,673.46924,Regresión Lineal,719.5498021246334,0.549802124633402
2022-04-01,702211,1517,A,Baja,1404.0,1555.270121699599,1337.0631,Media móvil,1404.0,-113.0
2022-05-01,702211,1426,A,Baja,1387.0,1238.9610047132978,1482.4121,Media móvil,1387.0,-39.0
2022-06-01,702211,1389,A,Baja,1445.6666666666667,1355.888069622661,1462.3312,Media móvil,1445.6666666666667,56.66666666666674
2022-04-01,702212,176,B,Baja,202.0,208.4997993057674,177.129,XGBoost,177.12899780273438,1.128997802734375
2022-05-01,702212,207,B,Baja,189.66666666666666,178.98750089298107,198.71916,XGBoost,198.7191619873047,-8.280838012695312
2022-06-01,702212,199,B,Baja,198.33333333333334,211.60649023867734,184.71188,XGBoost,184.71188354492188,-14.288116455078125
2022-04-01,702216,9,C,Baja,11.0,14.074000884376904,10.022381,Media móvil,11.0,2.0
2022-05-01,702216,5,C,Baja,9.0,6.621856697808568,10.262416,Media móvil,9.0,4.0
2022-06-01,702216,8,C,Baja,7.666666666666667,7.585781706776245,8.054238,Media móvil,7.666666666666667,-0.33333333333333304
2022-04-01,702222,215,B,Baja,243.0,285.7450409518899,218.19887,XGBoost,218.19886779785156,3.1988677978515625
2022-05-01,702222,187,B,Baja,220.0,220.07437924006598,225.00551,XGBoost,225.00550842285156,38.00550842285156
2022-06-01,702222,252,B,Baja,205.66666666666666,210.86771116729838,214.37502,XGBoost,214.37501525878906,-37.62498474121094
2022-04-01,702226,1,C,Alta,0.0,0.0,0.16560298,XGBoost,0.16560298204421997,-0.83439701795578
2022-05-01,702226,0,C,Alta,0.3333333333333333,0.0,0.1082664,XGBoost,0.10826639831066132,0.10826639831066132
2022-06-01,702226,1,C,Alta,0.3333333333333333,0.0,0.07293033,XGBoost,0.07293032854795456,-0.9270696714520454
2022-04-01,702228,2,C,Media,1.0,0.0,1.9997709,XGBoost,1.9997708797454834,-0.00022912025451660156
2022-05-01,702228,8,C,Media,1.3333333333333333,0.30762086293669055,4.000685,XGBoost,4.000685214996338,-3.999314785003662
2022-06-01,702228,2,C,Media,3.3333333333333335,0.0,2.0315688,XGBoost,2.031568765640259,0.03156876564025879
2022-04-01,702229,6,C,Media,4.333333333333333,3.1719136469050744,5.152696,XGBoost,5.152696132659912,-0.8473038673400879
2022-05-01,702229,6,C,Media,4.666666666666667,2.4186618336043146,5.2008486,XGBoost,5.200848579406738,-0.7991514205932617
2022-06-01,702229,9,C,Media,5.333333333333333,2.1326538745790193,4.989394,XGBoost,4.989394187927246,-4.010605812072754
2022-04-01,702230,5,C,Media,2.6666666666666665,3.9404870406128065,2.021923,Media móvil,2.6666666666666665,-2.3333333333333335
2022-05-01,702230,5,C,Media,2.6666666666666665,2.033737469248966,2.0929124,Media móvil,2.6666666666666665,-2.3333333333333335
2022-06-01,702230,4,C,Media,3.3333333333333335,0.0,2.369609,Media móvil,3.3333333333333335,-0.6666666666666665
2022-04-01,702231,0,C,Alta,0.0,0.0,0.39389554,Media móvil,0.0,0.0
2022-05-01,702231,0,C,Alta,0.0,0.0,0.33886755,Media móvil,0.0,0.0
2022-06-01,702231,0,C,Alta,0.0,0.0,0.26868868,Media móvil,0.0,0.0
2022-04-01,702233,0,C,Alta,0.0,0.0,0.14246252,Media móvil,0.0,0.0
2022-05-01,702233,0,C,Alta,0.0,0.0,0.115059964,Media móvil,0.0,0.0
2022-06-01,702233,0,C,Alta,0.0,0.0,0.1024575,Media móvil,0.0,0.0
2022-04-01,702235,0,C,Alta,1.0,0.0,0.20891975,XGBoost,0.20891974866390228,0.20891974866390228
2022-05-01,702235,0,C,Alta,0.6666666666666666,0.5119122622404735,0.11664982,XGBoost,0.1166498214006424,0.1166498214006424
2022-06-01,702235,0,C,Alta,0.0,0.0,0.12985295,XGBoost,0.12985295057296753,0.12985295057296753
2022-04-01,702240,0,B,Alta,216.0,102.58090021677916,130.86934,Media móvil,216.0,216.0
2022-05-01,702240,199,B,Alta,204.66666666666666,320.04616410475853,12.707839,Media móvil,204.66666666666666,5.666666666666657
2022-06-01,702240,183,B,Alta,189.33333333333334,442.0423586398148,11.9653225,Media móvil,189.33333333333334,6.333333333333343
2022-04-01,702241,0,B,Alta,478.6666666666667,308.07573439725263,333.02533,Regresión Lineal,308.07573439725263,308.07573439725263
2022-05-01,702241,825,B,Alta,407.0,713.3799641639453,39.534046,Regresión Lineal,713.3799641639453,-111.62003583605474
2022-06-01,702241,694,B,Alta,491.6666666666667,825.5261246103248,257.93924,Regresión Lineal,825.5261246103248,131.5261246103248
2022-04-01,702242,0,B,Alta,331.6666666666667,176.97391643763538,347.78992,Regresión Lineal,176.97391643763538,176.97391643763538
2022-05-01,702242,824,B,Alta,321.6666666666667,390.1358041400456,27.601547,Regresión Lineal,390.1358041400456,-433.8641958599544
2022-06-01,702242,942,B,Alta,516.6666666666666,907.7725436686284,218.84607,Regresión Lineal,907.7725436686284,-34.22745633137163
2022-04-01,702243,0,C,Alta,29.333333333333332,18.30163272583775,2.9046,XGBoost,2.904599905014038,2.904599905014038
2022-05-01,702243,12,C,Alta,25.333333333333332,59.43240044020094,3.882256,XGBoost,3.882256031036377,-8.117743968963623
2022-06-01,702243,27,C,Alta,12.333333333333334,28.156956822481682,1.5494778,XGBoost,1.5494778156280518,-25.45052218437195
2022-04-01,702249,95,B,Baja,137.0,137.2413277583227,143.24068,Regresión Lineal,137.2413277583227,42.24132775832271
2022-05-01,702249,164,B,Baja,121.33333333333333,130.81850154455645,119.15661,Regresión Lineal,130.81850154455645,-33.181498455443545
2022-06-01,702249,139,B,Baja,133.0,147.07432671399047,144.51143,Regresión Lineal,147.07432671399047,8.074326713990473
2022-04-01,702251,14,C,Baja,11.0,10.496609134427576,9.362044,Media móvil,11.0,-3.0
2022-05-01,702251,8,C,Baja,11.666666666666666,13.361607350936902,11.469414,Media móvil,11.666666666666666,3.666666666666666
2022-06-01,702251,7,C,Baja,9.666666666666666,6.172752033948155,9.450483,Media móvil,9.666666666666666,2.666666666666666
2022-04-01,702256,0,C,Alta,0.0,0.0,0.3148075,Media móvil,0.0,0.0
2022-05-01,702256,0,C,Alta,0.0,0.0,0.2599301,Media móvil,0.0,0.0
2022-06-01,702256,0,C,Alta,0.0,0.0,0.24569026,Media móvil,0.0,0.0
2022-04-01,702257,4734,A,Baja,4433.666666666667,4804.698749024293,3675.8728,Regresión Lineal,4804.698749024293,70.69874902429274
2022-05-01,702257,3990,A,Baja,4392.0,4370.39096732058,3913.8171,Regresión Lineal,4370.39096732058,380.3909673205799
2022-06-01,702257,3917,A,Baja,4242.0,3956.3753426998273,3865.176,Regresión Lineal,3956.3753426998273,39.37534269982734
2022-04-01,702258,7336,A,Baja,7375.0,7746.199495591496,6456.311,Regresión Lineal,7746.199495591496,410.1994955914961
2022-05-01,702258,7030,A,Baja,7188.0,7031.358975203281,6767.101,Regresión Lineal,7031.358975203281,1.3589752032812612
2022-06-01,702258,6582,A,Baja,7100.0,6649.751368256105,6687.1406,Regresión Lineal,6649.751368256105,67.7513682561048
2022-04-01,702259,14456,A,Baja,13172.0,14471.328958098264,9269.115,Regresión Lineal,14471.328958098264,15.328958098263683
2022-05-01,702259,12815,A,Baja,13134.0,12141.460325944485,9885.316,Regresión Lineal,12141.460325944485,-673.5396740555152
2022-06-01,702259,13099,A,Baja,13313.0,12467.506982537707,9762.48,Regresión Lineal,12467.506982537707,-631.4930174622932
2022-04-01,702261,70,B,Media,192.66666666666666,130.8784941436351,101.387985,XGBoost,101.38798522949219,31.387985229492188
2022-05-01,702261,128,B,Media,184.0,226.0003480812409,104.865555,XGBoost,104.86555480957031,-23.134445190429688
2022-06-01,702261,155,B,Media,163.0,331.79758930880257,89.94456,XGBoost,89.9445571899414,-65.0554428100586
2022-04-01,702262,83,B,Baja,112.33333333333333,120.88323437617898,105.706505,Regresión Lineal,120.88323437617898,37.883234376178976
2022-05-01,702262,105,B,Baja,99.33333333333333,100.55187633064087,91.63151,Regresión Lineal,100.55187633064087,-4.448123669359134
2022-06-01,702262,130,B,Baja,101.0,115.53403878148379,92.3956,Regresión Lineal,115.53403878148379,-14.465961218516213
2022-04-01,702263,2743,A,Baja,2462.6666666666665,2543.458976166848,2240.1472,Media móvil,2462.6666666666665,-280.3333333333335
2022-05-01,702263,2426,A,Baja,2507.3333333333335,2374.4156943116905,2405.7273,Media móvil,2507.3333333333335,81.33333333333348
2022-06-01,702263,3114,A,Baja,2508.3333333333335,2329.204335422739,2375.8184,Media móvil,2508.3333333333335,-605.6666666666665
2022-04-01,702264,1389,A,Baja,1453.6666666666667,1728.8549502958074,1309.9075,Media móvil,1453.6666666666667,64.66666666666674
2022-05-01,702264,1266,A,Baja,1351.0,1248.8583845031783,1445.3567,Media móvil,1351.0,85.0
2022-06-01,702264,1762,A,Baja,1343.0,1338.561333694051,1427.3824,Media móvil,1343.0,-419.0
2022-04-01,702298,1,C,Alta,0.0,0.0,0.4543567,Regresión Lineal,0.0,-1.0
2022-05-01,702298,0,C,Alta,0.3333333333333333,0.0,0.43876055,Regresión Lineal,0.0,0.0
2022-06-01,702298,0,C,Alta,0.3333333333333333,0.0,0.30444056,Regresión Lineal,0.0,0.0
2022-04-01,702302,18,C,Baja,12.333333333333334,9.114980114405359,15.436638,Media móvil,12.333333333333334,-5.666666666666666
2022-05-01,702302,14,C,Baja,15.333333333333334,8.147644169508286,15.783199,Media móvil,15.333333333333334,1.333333333333334
2022-06-01,702302,18,C,Baja,17.333333333333332,19.1195813059254,12.814741,Media móvil,17.333333333333332,-0.6666666666666679
2022-04-01,702303,18,C,Media,10.666666666666666,10.44387907928222,13.711186,XGBoost,13.711186408996582,-4.288813591003418
2022-05-01,702303,22,C,Media,13.0,7.325054122037841,13.602808,XGBoost,13.602807998657227,-8.397192001342773
2022-06-01,702303,7,C,Media,18.0,12.894864596993447,11.5281925,XGBoost,11.528192520141602,4.528192520141602
2022-04-01,702307,2,C,Alta,1.6666666666666667,0.0,0.4823883,XGBoost,0.48238828778266907,-1.517611712217331
2022-05-01,702307,0,C,Alta,2.3333333333333335,4.103920160055834,0.56378996,XGBoost,0.563789963722229,0.563789963722229
2022-06-01,702307,0,C,Alta,0.6666666666666666,0.0,0.51502645,XGBoost,0.5150264501571655,0.5150264501571655
2022-04-01,702310,11,C,Media,22.666666666666668,32.690884602774624,15.111301,XGBoost,15.11130142211914,4.111301422119141
2022-05-01,702310,13,C,Media,16.0,13.72482276716509,14.802827,XGBoost,14.802826881408691,1.8028268814086914
2022-06-01,702310,25,C,Media,16.0,24.04851229022319,13.2351265,XGBoost,13.235126495361328,-11.764873504638672
2022-04-01,702321,0,C,Alta,1.3333333333333333,0.0,0.35731196,XGBoost,0.3573119640350342,0.3573119640350342
2022-05-01,702321,0,C,Alta,1.3333333333333333,3.0231991776704232,0.20664892,XGBoost,0.20664891600608826,0.20664891600608826
2022-06-01,702321,0,C,Alta,0.0,0.0,0.4237802,XGBoost,0.4237802028656006,0.4237802028656006
2022-04-01,702323,24,C,Media,12.0,7.770749683461421,12.482766,XGBoost,12.482766151428223,-11.517233848571777
2022-05-01,702323,11,C,Media,17.666666666666668,8.687199789115073,12.577479,XGBoost,12.577479362487793,1.577479362487793
2022-06-01,702323,16,C,Media,18.666666666666668,21.679788506072967,13.277406,XGBoost,13.277405738830566,-2.7225942611694336
2022-04-01,702324,15,C,Media,7.666666666666667,8.852684543481812,8.808629,XGBoost,8.808629035949707,-6.191370964050293
2022-05-01,702324,23,C,Media,9.333333333333334,6.065826741633611,11.244804,XGBoost,11.244804382324219,-11.755195617675781
2022-06-01,702324,7,C,Media,15.0,7.6048002284130085,7.08515,XGBoost,7.085149765014648,0.08514976501464844
2022-04-01,702326,2,C,Alta,0.3333333333333333,0.0,0.7978841,XGBoost,0.7978841066360474,-1.2021158933639526
2022-05-01,702326,0,C,Alta,1.0,0.0,0.8309094,XGBoost,0.8309093713760376,0.8309093713760376
2022-06-01,702326,3,C,Alta,1.0,0.0,0.5354855,XGBoost,0.5354855060577393,-2.4645144939422607
2022-04-01,702358,84,C,Baja,80.0,80.60971093418635,81.661575,Regresión Lineal,80.60971093418635,-3.390289065813647
2022-05-01,702358,72,C,Baja,80.0,77.13671237922925,77.78669,Regresión Lineal,77.13671237922925,5.136712379229252
2022-06-01,702358,64,C,Baja,77.0,72.06948677724512,78.910484,Regresión Lineal,72.06948677724512,8.069486777245118
2022-04-01,702368,231,B,Baja,357.0,322.99606850344946,320.85873,XGBoost,320.8587341308594,89.85873413085938
2022-05-01,702368,248,B,Baja,326.6666666666667,413.8703733528961,304.41052,XGBoost,304.4105224609375,56.4105224609375
2022-06-01,702368,273,B,Baja,278.3333333333333,371.1746611111945,280.1516,XGBoost,280.151611328125,7.151611328125
2022-04-01,702377,1291,A,Baja,850.3333333333334,888.9084416381912,866.9787,Regresión Lineal,888.9084416381912,-402.0915583618088
2022-05-01,702377,681,A,Baja,973.6666666666666,912.3700499154544,1102.9401,Regresión Lineal,912.3700499154544,231.3700499154544
2022-06-01,702377,744,A,Baja,918.3333333333334,878.3807879423969,963.93964,Regresión Lineal,878.3807879423969,134.38078794239686
2022-04-01,702381,320,B,Baja,254.33333333333334,262.2796501417066,218.3646,Regresión Lineal,262.2796501417066,-57.72034985829339
2022-05-01,702381,214,B,Baja,271.6666666666667,285.0406710475887,301.97787,Regresión Lineal,285.0406710475887,71.04067104758872
2022-06-01,702381,205,B,Baja,250.0,228.6640369766162,252.41585,Regresión Lineal,228.6640369766162,23.664036976616188
2022-04-01,702382,1326,A,Baja,1144.6666666666667,1161.2435006739831,1160.2761,Regresión Lineal,1161.2435006739831,-164.75649932601686
2022-05-01,702382,1077,A,Baja,1187.0,1075.1128228208763,1242.9038,Regresión Lineal,1075.1128228208763,-1.8871771791236824
2022-06-01,702382,1103,A,Baja,1186.3333333333333,1155.45852998274,1148.6399,Regresión Lineal,1155.45852998274,52.45852998273995
2022-04-01,702383,88,B,Baja,222.0,181.98293321053987,173.54745,Media móvil,222.0,134.0
2022-05-01,702383,188,B,Baja,195.0,260.3539748434637,131.50584,Media móvil,195.0,7.0
2022-06-01,702383,169,B,Baja,181.0,296.4903187646728,152.98787,Media móvil,181.0,12.0
2022-04-01,702417,41,C,Baja,52.0,51.09395463609778,37.09611,XGBoost,37.09611129760742,-3.903888702392578
2022-05-01,702417,49,C,Baja,47.666666666666664,50.4712478789621,41.682262,XGBoost,41.6822624206543,-7.317737579345703
2022-06-01,702417,42,C,Baja,46.666666666666664,47.81002591233434,40.58736,XGBoost,40.58736038208008,-1.4126396179199219
2022-04-01,702435,136,B,Baja,223.66666666666666,254.1589040864682,172.10646,XGBoost,172.10646057128906,36.10646057128906
2022-05-01,702435,219,B,Baja,184.66666666666666,229.2344370409696,192.65874,XGBoost,192.6587371826172,-26.341262817382812
2022-06-01,702435,299,B,Baja,184.0,202.537555950173,190.52443,XGBoost,190.52442932128906,-108.47557067871094
2022-04-01,702437,0,C,Media,2.6666666666666665,0.5119122622404735,1.0878675,XGBoost,1.0878674983978271,1.0878674983978271
2022-05-01,702437,2,C,Media,2.0,0.864733302865786,1.0380149,XGBoost,1.0380148887634277,-0.9619851112365723
2022-06-01,702437,1,C,Media,2.0,2.812341154090384,1.0131471,XGBoost,1.0131471157073975,0.013147115707397461
2022-04-01,702445,0,C,Alta,0.0,0.0,0.28651842,Media móvil,0.0,0.0
2022-05-01,702445,0,C,Alta,0.0,0.0,0.3148383,Media móvil,0.0,0.0
2022-06-01,702445,0,C,Alta,0.0,0.0,0.40352803,Media móvil,0.0,0.0
2022-04-01,702452,12,C,Media,25.333333333333332,23.73706935104329,11.891367,XGBoost,11.891366958618164,-0.10863304138183594
2022-05-01,702452,7,C,Media,22.0,20.824034135855992,8.732256,XGBoost,8.732255935668945,1.7322559356689453
2022-06-01,702452,31,C,Media,18.333333333333332,39.8551273059498,12.670599,XGBoost,12.670598983764648,-18.32940101623535
2022-04-01,702460,11,C,Baja,9.333333333333334,6.1794087943697065,11.047148,Media móvil,9.333333333333334,-1.666666666666666
2022-05-01,702460,10,C,Baja,10.666666666666666,6.882327957380083,11.975215,Media móvil,10.666666666666666,0.6666666666666661
2022-06-01,702460,11,C,Baja,11.333333333333334,11.318081983761834,8.152791,Media móvil,11.333333333333334,0.3333333333333339
2022-04-01,702473,40,C,Media,5.666666666666667,4.348106185995755,9.32191,XGBoost,9.32190990447998,-30.67809009552002
2022-05-01,702473,23,C,Media,17.666666666666668,6.108607756734646,6.001566,XGBoost,6.001565933227539,-16.99843406677246
2022-06-01,702473,0,C,Media,25.333333333333332,16.50064368390129,7.0298805,XGBoost,7.029880523681641,7.029880523681641
2022-04-01,702484,6,C,Baja,7.0,5.009924059417032,5.4340715,XGBoost,5.4340715408325195,-0.5659284591674805
2022-05-01,702484,2,C,Baja,6.666666666666667,4.243694845246643,5.9174585,XGBoost,5.917458534240723,3.9174585342407227
2022-06-01,702484,5,C,Baja,5.333333333333333,7.066209679831006,5.0258427,XGBoost,5.025842666625977,0.025842666625976562
2022-04-01,702486,5,C,Baja,12.0,16.989546323808916,6.511822,XGBoost,6.51182222366333,1.51182222366333
2022-05-01,702486,11,C,Baja,8.0,10.986908492756655,6.1501145,XGBoost,6.1501145362854,-4.8498854637146
2022-06-01,702486,9,C,Baja,7.666666666666667,6.031118334427571,9.6806555,XGBoost,9.680655479431152,0.6806554794311523
2022-04-01,702487,464,A,Baja,495.3333333333333,507.81210322726474,450.45508,XGBoost,450.455078125,-13.544921875
2022-05-01,702487,428,A,Baja,476.0,509.3622810198825,480.4639,XGBoost,480.4638977050781,52.463897705078125
2022-06-01,702487,385,A,Baja,446.3333333333333,431.96207815676553,459.57816,XGBoost,459.5781555175781,74.57815551757812
2022-04-01,702490,268,B,Baja,293.6666666666667,346.0595819017044,257.8533,Media móvil,293.6666666666667,25.666666666666686
2022-05-01,702490,250,B,Baja,268.0,299.249078646728,274.8279,Media móvil,268.0,18.0
2022-06-01,702490,208,B,Baja,251.33333333333334,228.71211314964236,276.1364,Media móvil,251.33333333333334,43.33333333333334
2022-04-01,702531,8,C,Baja,8.0,4.187933087264391,9.038222,Media móvil,8.0,0.0
2022-05-01,702531,6,C,Baja,8.666666666666666,5.782719897863677,11.828241,Media móvil,8.666666666666666,2.666666666666666
2022-06-01,702531,3,C,Baja,8.0,8.328298468878126,9.060723,Media móvil,8.0,5.0
2022-04-01,702558,0,C,Alta,5.666666666666667,0.5976285690363996,1.0845237,XGBoost,1.0845236778259277,1.0845236778259277
2022-05-01,702558,0,C,Alta,5.666666666666667,17.322523214934368,2.4501176,XGBoost,2.450117588043213,2.450117588043213
2022-06-01,702558,0,C,Alta,0.3333333333333333,0.0,6.8218846,XGBoost,6.821884632110596,6.821884632110596
2022-04-01,702585,165,B,Baja,135.0,154.46520770592252,143.95602,XGBoost,143.95602416992188,-21.043975830078125
2022-05-01,702585,156,B,Baja,138.0,130.55708164620606,158.51163,XGBoost,158.51162719726562,2.511627197265625
2022-06-01,702585,152,B,Baja,147.0,121.6907006160435,158.94669,XGBoost,158.94668579101562,6.946685791015625
2022-04-01,702609,0,C,Alta,2.6666666666666665,0.3117892898593104,2.5922096,Regresión Lineal,0.3117892898593104,0.3117892898593104
2022-05-01,702609,5,C,Alta,2.0,1.7879848598858263,1.9796205,Regresión Lineal,1.7879848598858263,-3.2120151401141737
2022-06-01,702609,25,C,Alta,2.6666666666666665,2.0337374692489663,2.0940785,Regresión Lineal,2.0337374692489663,-22.966262530751035
2022-04-01,702619,0,C,Alta,0.6666666666666666,0.0,0.16432604,Regresión Lineal,0.0,0.0
2022-05-01,702619,0,C,Alta,0.6666666666666666,0.0,0.1613657,Regresión Lineal,0.0,0.0
2022-06-01,702619,0,C,Alta,0.3333333333333333,0.0,0.14752823,Regresión Lineal,0.0,0.0
2022-04-01,702620,0,C,Alta,0.3333333333333333,0.0,0.14866558,Regresión Lineal,0.0,0.0
2022-05-01,702620,0,C,Alta,0.3333333333333333,0.0,0.09267209,Regresión Lineal,0.0,0.0
2022-06-01,702620,0,C,Alta,0.3333333333333333,0.0,0.07281064,Regresión Lineal,0.0,0.0
2022-04-01,702626,74,C,Baja,78.66666666666667,86.3140996478291,78.10331,XGBoost,78.10330963134766,4.103309631347656
2022-05-01,702626,95,C,Baja,74.0,66.19731066052198,86.15383,XGBoost,86.1538314819336,-8.846168518066406
2022-06-01,702626,97,C,Baja,82.66666666666667,78.46789312632932,87.78985,XGBoost,87.78984832763672,-9.210151672363281
2022-04-01,702627,78,C,Baja,80.33333333333333,74.29587707485832,77.251434,XGBoost,77.25143432617188,-0.748565673828125
2022-05-01,702627,84,C,Baja,80.33333333333333,81.1329336940748,84.29709,XGBoost,84.29708862304688,0.297088623046875
2022-06-01,702627,77,C,Baja,80.0,72.8291474267937,84.35132,XGBoost,84.351318359375,7.351318359375
2022-04-01,702635,5,C,Baja,6.333333333333333,9.343816808905435,7.1235704,XGBoost,7.123570442199707,2.123570442199707
2022-05-01,702635,12,C,Baja,4.666666666666667,5.683803492533623,7.5339127,XGBoost,7.533912658691406,-4.466087341308594
2022-06-01,702635,16,C,Baja,6.333333333333333,1.5589637806996341,12.874443,XGBoost,12.874443054199219,-3.1255569458007812
2022-04-01,702636,1,C,Alta,0.3333333333333333,0.0,0.18720439,Regresión Lineal,0.0,-1.0
2022-05-01,702636,0,C,Alta,0.6666666666666666,0.0,0.17992818,Regresión Lineal,0.0,0.0
2022-06-01,702636,0,C,Alta,0.3333333333333333,0.0,0.11776264,Regresión Lineal,0.0,0.0
2022-04-01,702641,53,C,Baja,52.333333333333336,62.291565719998005,56.62981,XGBoost,56.62981033325195,3.629810333251953
2022-05-01,702641,57,C,Baja,49.333333333333336,54.203421979489,54.063194,XGBoost,54.063194274902344,-2.9368057250976562
2022-06-01,702641,52,C,Baja,50.0,38.9874521196645,51.420033,XGBoost,51.4200325012207,-0.5799674987792969
2022-04-01,702642,0,C,Alta,1.3333333333333333,0.0,0.3998058,XGBoost,0.39980581402778625,0.39980581402778625
2022-05-01,702642,0,C,Alta,1.3333333333333333,0.5527705421012299,0.16957071,XGBoost,0.1695707142353058,0.1695707142353058
2022-06-01,702642,0,C,Alta,0.6666666666666666,0.5527705421012299,0.18381931,XGBoost,0.18381930887699127,0.18381930887699127
2022-04-01,702673,127,B,Baja,147.66666666666666,122.32828633800169,106.38942,XGBoost,106.38941955566406,-20.610580444335938
2022-05-01,702673,42,B,Baja,151.66666666666666,174.5499062831099,113.31321,XGBoost,113.3132095336914,71.3132095336914
2022-06-01,702673,81,B,Baja,107.66666666666667,173.54762215185733,70.11318,XGBoost,70.1131820678711,-10.886817932128906
2022-04-01,702694,1,C,Alta,0.0,0.0,0.20789522,Media móvil,0.0,-1.0
2022-05-01,702694,1,C,Alta,0.3333333333333333,0.0,0.40173912,Media móvil,0.3333333333333333,-0.6666666666666667
2022-06-01,702694,1,C,Alta,0.6666666666666666,0.0,0.24315575,Media móvil,0.6666666666666666,-0.33333333333333337
2022-04-01,702695,13,C,Baja,9.0,13.598264328573318,10.167116,XGBoost,10.167116165161133,-2.832883834838867
2022-05-01,702695,10,C,Baja,8.666666666666666,3.655389956899481,11.875309,XGBoost,11.875308990478516,1.8753089904785156
2022-06-01,702695,14,C,Baja,10.666666666666666,7.286435559888545,13.175522,XGBoost,13.175521850585938,-0.8244781494140625
2022-04-01,702696,22,C,Baja,26.0,33.82525907722685,21.369532,XGBoost,21.369531631469727,-0.6304683685302734
2022-05-01,702696,24,C,Baja,22.666666666666668,14.411932908854613,16.75819,XGBoost,16.758190155029297,-7.241809844970703
2022-06-01,702696,16,C,Baja,26.333333333333332,32.27541039128409,17.912506,XGBoost,17.912506103515625,1.912506103515625
2022-04-01,702697,2,C,Media,5.333333333333333,7.270501079134789,1.7606344,XGBoost,1.760634422302246,-0.2393655776977539
2022-05-01,702697,0,C,Media,3.3333333333333335,0.7487250875597731,2.3471868,XGBoost,2.347186803817749,2.347186803817749
2022-06-01,702697,2,C,Media,2.6666666666666665,5.118601828606408,1.2234385,XGBoost,1.2234385013580322,-0.7765614986419678
2022-04-01,702698,0,C,Alta,0.3333333333333333,0.0,0.36091456,Regresión Lineal,0.0,0.0
2022-05-01,702698,0,C,Alta,0.0,0.0,0.33108273,Regresión Lineal,0.0,0.0
2022-06-01,702698,2,C,Alta,0.0,0.0,0.3126185,Regresión Lineal,0.0,-2.0
2022-04-01,702703,2,C,Media,3.0,0.09917324181704323,2.0553904,Media móvil,3.0,1.0
2022-05-01,702703,3,C,Media,3.3333333333333335,4.970807028895021,2.0161927,Media móvil,3.3333333333333335,0.3333333333333335
2022-06-01,702703,3,C,Media,2.3333333333333335,0.3117892898593104,1.7559862,Media móvil,2.3333333333333335,-0.6666666666666665
2022-04-01,702704,0,C,Media,7.333333333333333,2.9617796448498765,4.260101,XGBoost,4.260100841522217,4.260100841522217
